f,f_id,hours,hum,tem
2018-03-18 19:00:00,39222,9,90.6,11.2
2018-03-18 20:00:00,39218,10,89.2,11.7
2018-03-18 21:00:00,39214,11,87.5,12.3
2018-03-18 22:00:00,39210,12,81.7,13.8
2018-03-18 23:00:00,39206,1,70.0,16.2
2018-03-19 00:00:00,39371,4,84.8,14.4
2018-03-19 01:00:00,39370,5,86.5,14.1
2018-03-19 02:00:00,39421,2,67.9,18.3
2018-03-19 03:00:00,39420,3,61.8,19.8
2018-03-19 04:00:00,39419,4,56.9,21.0
2018-03-19 05:00:00,39418,5,52.4,22.0
2018-03-19 06:00:00,39417,6,48.6,22.9
2018-03-19 07:00:00,39416,7,50.7,22.7
2018-03-19 08:00:00,39415,8,54.8,22.0
2018-03-19 09:00:00,39414,9,61.4,20.8
2018-03-19 10:00:00,39413,10,69.1,19.7
2018-03-19 11:00:00,39412,11,73.9,18.9
2018-03-19 12:00:00,39369,6,88.0,13.7
2018-03-19 13:00:00,39411,12,78.8,18.2
2018-03-19 14:00:00,39470,1,82.8,17.4
2018-03-19 15:00:00,39469,2,84.3,17.1
2018-03-19 16:00:00,39468,3,85.3,16.8
2018-03-19 17:00:00,39368,7,89.6,13.5
2018-03-19 18:00:00,39367,8,90.1,13.3
2018-03-19 19:00:00,39366,9,90.0,13.1
2018-03-19 20:00:00,39365,10,89.6,13.4
2018-03-19 21:00:00,39364,11,88.7,13.9
2018-03-19 22:00:00,39363,12,83.0,15.5
2018-03-19 23:00:00,39422,1,74.8,16.8
2018-03-20 00:00:00,39467,4,85.2,16.9
2018-03-20 01:00:00,39466,5,86.0,16.7
2018-03-20 02:00:00,39517,2,84.9,16.8
2018-03-20 03:00:00,39516,3,82.1,17.3
2018-03-20 04:00:00,39515,4,74.9,18.5
2018-03-20 05:00:00,39514,5,68.3,19.5
2018-03-20 06:00:00,39513,6,64.5,19.9
2018-03-20 07:00:00,39512,7,62.6,20.2
2018-03-20 08:00:00,39511,8,63.3,19.9
2018-03-20 09:00:00,39510,9,65.9,19.3
2018-03-20 10:00:00,39509,10,71.9,18.2
2018-03-20 11:00:00,39508,11,74.1,17.4
2018-03-20 12:00:00,39465,6,86.6,16.6
2018-03-20 13:00:00,39507,12,75.6,16.9
2018-03-20 14:00:00,39566,1,74.8,16.4
2018-03-20 15:00:00,39565,2,76.9,15.7
2018-03-20 16:00:00,39564,3,81.5,14.5
2018-03-20 17:00:00,39464,7,87.5,16.4
2018-03-20 18:00:00,39463,8,87.4,16.3
2018-03-20 19:00:00,39462,9,87.4,16.2
2018-03-20 20:00:00,39461,10,89.3,15.7
2018-03-20 21:00:00,39460,11,90.9,15.3
2018-03-20 22:00:00,39459,12,89.5,15.6
2018-03-20 23:00:00,39518,1,87.5,16.3
2018-03-21 00:00:00,39563,4,82.5,14.2
2018-03-21 01:00:00,39562,5,83.7,13.8
2018-03-21 02:00:00,39613,2,67.1,18.3
2018-03-21 03:00:00,39612,3,61.0,20.0
2018-03-21 04:00:00,39611,4,56.2,21.3
2018-03-21 05:00:00,39610,5,51.9,22.4
2018-03-21 06:00:00,39609,6,49.6,22.9
2018-03-21 07:00:00,39608,7,51.5,22.7
2018-03-21 08:00:00,39607,8,55.9,21.8
2018-03-21 09:00:00,39606,9,62.6,20.5
2018-03-21 10:00:00,39605,10,69.6,19.0
2018-03-21 11:00:00,39604,11,73.2,18.1
2018-03-21 12:00:00,39561,6,84.6,13.6
2018-03-21 13:00:00,39603,12,75.3,17.4
2018-03-21 14:00:00,39662,1,77.6,17.4
2018-03-21 15:00:00,39661,2,79.1,17.1
2018-03-21 16:00:00,39660,3,82.3,16.4
2018-03-21 17:00:00,39560,7,85.9,13.3
2018-03-21 18:00:00,39559,8,86.3,13.1
2018-03-21 19:00:00,39558,9,86.0,12.9
2018-03-21 20:00:00,39557,10,85.9,13.2
2018-03-21 21:00:00,39556,11,85.5,13.6
2018-03-21 22:00:00,39555,12,81.0,15.0
2018-03-21 23:00:00,39614,1,74.1,16.5
2018-03-22 00:00:00,39659,4,83.5,16.1
2018-03-22 01:00:00,39658,5,84.4,15.9
2018-03-22 02:00:00,39709,2,68.2,18.7
2018-03-22 03:00:00,39708,3,64.4,19.6
2018-03-22 04:00:00,39707,4,59.6,20.8
2018-03-22 05:00:00,39706,5,55.1,21.8
2018-03-22 06:00:00,39705,6,55.2,21.6
2018-03-22 07:00:00,39704,7,55.7,21.5
2018-03-22 08:00:00,39703,8,58.6,20.8
2018-03-22 09:00:00,39702,9,63.9,19.7
2018-03-22 10:00:00,39701,10,71.1,18.1
2018-03-22 11:00:00,39700,11,74.4,16.9
2018-03-22 12:00:00,39657,6,85.0,15.8
2018-03-22 13:00:00,39699,12,75.3,16.3
2018-03-22 14:00:00,39758,1,79.9,15.7
2018-03-22 15:00:00,39757,2,81.8,15.1
2018-03-22 16:00:00,39756,3,82.8,14.7
2018-03-22 17:00:00,39656,7,86.2,15.5
2018-03-22 18:00:00,39655,8,86.5,15.2
2018-03-22 19:00:00,39654,9,86.5,15.0
2018-03-22 20:00:00,39653,10,87.2,14.8
2018-03-22 21:00:00,39652,11,87.6,14.6
2018-03-22 22:00:00,39651,12,84.7,15.3
2018-03-22 23:00:00,39710,1,72.2,17.9
2018-03-23 00:00:00,39755,4,85.4,13.8
2018-03-23 01:00:00,39754,5,86.5,13.3
2018-03-23 02:00:00,39805,2,62.1,18.3
2018-03-23 03:00:00,39804,3,55.5,20.3
2018-03-23 04:00:00,39803,4,43.9,21.8
2018-03-23 05:00:00,39802,5,41.7,23.3
2018-03-23 06:00:00,39801,6,39.5,23.7
2018-03-23 07:00:00,39800,7,38.9,23.8
2018-03-23 08:00:00,39799,8,40.1,23.4
2018-03-23 09:00:00,39798,9,41.4,22.0
2018-03-23 10:00:00,39797,10,50.4,19.7
2018-03-23 11:00:00,39796,11,57.0,17.7
2018-03-23 12:00:00,39753,6,87.2,12.9
2018-03-23 13:00:00,39795,12,69.8,15.8
2018-03-23 14:00:00,39854,1,83.2,13.9
2018-03-23 15:00:00,39853,2,90.6,12.8
2018-03-23 16:00:00,39852,3,93.7,12.2
2018-03-23 17:00:00,39752,7,88.5,12.5
2018-03-23 18:00:00,39751,8,89.6,12.1
2018-03-23 19:00:00,39750,9,89.3,11.8
2018-03-23 20:00:00,39749,10,88.7,12.1
2018-03-23 21:00:00,39748,11,88.1,12.5
2018-03-23 22:00:00,39747,12,85.4,13.6
2018-03-23 23:00:00,39806,1,75.1,16.1
2018-03-24 00:00:00,37307,4,87.7,17.0
2018-03-24 01:00:00,37306,5,88.2,17.0
2018-03-24 02:00:00,37357,2,88.0,18.4
2018-03-24 03:00:00,37356,3,84.3,19.4
2018-03-24 04:00:00,37355,4,79.9,20.5
2018-03-24 05:00:00,37354,5,75.8,21.5
2018-03-24 06:00:00,37353,6,72.8,22.6
2018-03-24 07:00:00,37352,7,71.9,22.7
2018-03-24 08:00:00,37351,8,72.3,22.6
2018-03-24 09:00:00,37350,9,74.4,22.2
2018-03-24 10:00:00,37349,10,79.2,21.4
2018-03-24 11:00:00,37348,11,82.3,20.9
2018-03-24 12:00:00,37305,6,87.8,17.0
2018-03-24 13:00:00,37347,12,83.8,20.8
2018-03-24 14:00:00,37406,1,94.5,18.6
2018-03-24 15:00:00,37405,2,95.1,18.5
2018-03-24 16:00:00,37404,3,95.7,18.4
2018-03-24 17:00:00,37304,7,88.3,16.9
2018-03-24 18:00:00,37303,8,88.0,16.8
2018-03-24 19:00:00,37302,9,87.8,16.8
2018-03-24 20:00:00,37301,10,89.3,16.8
2018-03-24 21:00:00,37300,11,89.6,17.1
2018-03-24 22:00:00,37299,12,88.8,17.6
2018-03-24 23:00:00,37358,1,91.3,17.4
2018-03-25 00:00:00,39851,4,96.1,11.5
2018-03-25 01:00:00,39850,5,96.9,10.8
2018-03-25 02:00:00,39901,2,57.0,17.5
2018-03-25 03:00:00,39900,3,48.6,19.8
2018-03-25 04:00:00,39899,4,38.8,21.4
2018-03-25 05:00:00,39898,5,38.1,22.6
2018-03-25 06:00:00,39897,6,36.8,23.3
2018-03-25 07:00:00,39896,7,36.5,23.7
2018-03-25 08:00:00,39895,8,38.2,23.4
2018-03-25 09:00:00,39894,9,39.6,22.2
2018-03-25 10:00:00,39893,10,50.2,19.9
2018-03-25 11:00:00,39892,11,58.5,17.9
2018-03-25 12:00:00,39849,6,98.5,10.3
2018-03-25 13:00:00,39891,12,71.6,16.4
2018-03-25 14:00:00,39890,13,77.4,15.2
2018-03-25 15:00:00,39889,14,80.0,14.8
2018-03-25 16:00:00,39888,15,81.9,14.4
2018-03-25 17:00:00,39848,7,99.1,9.8
2018-03-25 18:00:00,39847,8,97.8,9.5
2018-03-25 19:00:00,39846,9,97.5,9.0
2018-03-25 20:00:00,39845,10,97.4,9.0
2018-03-25 21:00:00,39844,11,97.2,9.2
2018-03-25 22:00:00,39843,12,78.1,12.7
2018-03-25 23:00:00,39902,1,71.5,14.9
2018-03-26 00:00:00,37403,4,89.0,19.5
2018-03-26 01:00:00,37402,5,90.3,19.3
2018-03-26 02:00:00,37453,2,78.2,21.6
2018-03-26 03:00:00,37452,3,73.8,22.7
2018-03-26 04:00:00,37451,4,70.8,23.5
2018-03-26 05:00:00,37450,5,67.8,24.2
2018-03-26 06:00:00,37449,6,68.0,24.5
2018-03-26 07:00:00,37448,7,68.2,24.6
2018-03-26 08:00:00,37447,8,70.0,24.4
2018-03-26 09:00:00,37446,9,73.6,23.7
2018-03-26 10:00:00,37445,10,79.1,22.7
2018-03-26 11:00:00,37444,11,82.3,22.0
2018-03-26 12:00:00,37401,6,90.8,19.1
2018-03-26 13:00:00,37443,12,84.1,21.7
2018-03-26 14:00:00,37502,1,86.8,21.1
2018-03-26 15:00:00,37501,2,88.3,20.8
2018-03-26 16:00:00,37500,3,89.4,20.6
2018-03-26 17:00:00,37400,7,91.4,18.9
2018-03-26 18:00:00,37399,8,92.5,18.6
2018-03-26 19:00:00,37398,9,92.8,18.4
2018-03-26 20:00:00,37397,10,92.2,18.5
2018-03-26 21:00:00,37396,11,90.8,18.8
2018-03-26 22:00:00,37395,12,86.3,19.8
2018-03-26 23:00:00,37454,1,82.5,20.4
2018-03-27 00:00:00,37499,4,90.1,20.5
2018-03-27 01:00:00,37498,5,91.0,20.3
2018-03-27 02:00:00,37549,2,77.6,21.6
2018-03-27 03:00:00,37548,3,70.7,22.7
2018-03-27 04:00:00,37547,4,65.8,23.8
2018-03-27 05:00:00,37546,5,61.3,24.7
2018-03-27 06:00:00,37545,6,57.9,25.5
2018-03-27 07:00:00,37544,7,60.3,25.5
2018-03-27 08:00:00,37543,8,63.9,25.0
2018-03-27 09:00:00,37542,9,69.6,24.2
2018-03-27 10:00:00,37541,10,75.2,23.0
2018-03-27 11:00:00,37540,11,78.8,22.1
2018-03-27 12:00:00,37497,6,91.6,20.1
2018-03-27 13:00:00,37539,12,81.2,21.6
2018-03-27 14:00:00,37598,1,76.7,22.1
2018-03-27 15:00:00,37597,2,79.1,21.6
2018-03-27 16:00:00,37596,3,81.2,21.1
2018-03-27 17:00:00,37496,7,91.9,19.8
2018-03-27 18:00:00,37495,8,93.1,19.5
2018-03-27 19:00:00,37494,9,93.6,19.2
2018-03-27 20:00:00,37493,10,94.0,19.1
2018-03-27 21:00:00,37492,11,93.9,19.1
2018-03-27 22:00:00,37491,12,89.5,20.1
2018-03-27 23:00:00,37550,1,84.9,20.4
2018-03-28 00:00:00,37595,4,88.7,19.5
2018-03-28 01:00:00,37594,5,89.8,19.2
2018-03-28 02:00:00,37645,2,73.7,22.4
2018-03-28 03:00:00,37644,3,66.3,23.8
2018-03-28 04:00:00,37643,4,60.9,24.9
2018-03-28 05:00:00,37642,5,55.9,25.9
2018-03-28 06:00:00,37641,6,51.8,26.9
2018-03-28 07:00:00,37640,7,54.5,26.7
2018-03-28 08:00:00,37639,8,58.5,26.1
2018-03-28 09:00:00,37638,9,64.6,25.1
2018-03-28 10:00:00,37637,10,70.5,23.7
2018-03-28 11:00:00,37636,11,74.8,22.6
2018-03-28 12:00:00,37593,6,90.5,18.9
2018-03-28 13:00:00,37635,12,78.9,21.7
2018-03-28 14:00:00,37694,1,76.4,22.2
2018-03-28 15:00:00,37693,2,78.8,21.6
2018-03-28 16:00:00,37692,3,81.1,21.0
2018-03-28 17:00:00,37592,7,90.8,18.7
2018-03-28 18:00:00,37591,8,91.1,18.5
2018-03-28 19:00:00,37590,9,91.4,18.4
2018-03-28 20:00:00,37589,10,91.1,18.6
2018-03-28 21:00:00,37588,11,90.2,18.9
2018-03-28 22:00:00,37587,12,85.2,20.1
2018-03-28 23:00:00,37646,1,81.6,20.9
2018-03-29 00:00:00,37691,4,87.6,19.6
2018-03-29 01:00:00,37690,5,88.9,19.2
2018-03-29 02:00:00,37741,2,78.9,21.5
2018-03-29 03:00:00,37740,3,71.2,22.9
2018-03-29 04:00:00,37739,4,65.1,24.2
2018-03-29 05:00:00,37738,5,59.5,25.3
2018-03-29 06:00:00,37737,6,53.5,27.0
2018-03-29 07:00:00,37736,7,55.6,26.7
2018-03-29 08:00:00,37735,8,59.2,25.9
2018-03-29 09:00:00,37734,9,65.1,24.7
2018-03-29 10:00:00,37733,10,71.9,23.1
2018-03-29 11:00:00,37732,11,76.8,21.9
2018-03-29 12:00:00,37689,6,90.0,18.9
2018-03-29 13:00:00,37731,12,81.8,20.8
2018-03-29 14:00:00,37790,1,79.7,21.3
2018-03-29 15:00:00,37789,2,81.8,20.7
2018-03-29 16:00:00,37788,3,83.6,20.2
2018-03-29 17:00:00,37688,7,90.4,18.6
2018-03-29 18:00:00,37687,8,90.9,18.4
2018-03-29 19:00:00,37686,9,91.3,18.3
2018-03-29 20:00:00,37685,10,91.4,18.4
2018-03-29 21:00:00,37684,11,90.7,18.7
2018-03-29 22:00:00,37683,12,86.4,19.8
2018-03-29 23:00:00,37742,1,87.2,20.0
2018-03-30 00:00:00,37787,4,88.6,19.2
2018-03-30 01:00:00,37786,5,89.7,18.9
2018-03-30 02:00:00,37837,2,67.5,22.0
2018-03-30 03:00:00,37836,3,64.4,22.7
2018-03-30 04:00:00,37835,4,60.8,23.7
2018-03-30 05:00:00,37834,5,57.5,24.5
2018-03-30 06:00:00,37833,6,59.3,23.9
2018-03-30 07:00:00,37832,7,59.1,23.6
2018-03-30 08:00:00,37831,8,60.2,22.9
2018-03-30 09:00:00,37830,9,63.2,21.9
2018-03-30 10:00:00,37829,10,69.0,20.4
2018-03-30 11:00:00,37828,11,73.1,19.3
2018-03-30 12:00:00,37785,6,90.3,18.7
2018-03-30 13:00:00,37827,12,73.8,18.7
2018-03-30 14:00:00,37886,1,75.8,17.8
2018-03-30 15:00:00,37885,2,77.3,17.2
2018-03-30 16:00:00,37884,3,79.4,16.6
2018-03-30 17:00:00,37784,7,90.1,18.6
2018-03-30 18:00:00,37783,8,90.1,18.4
2018-03-30 19:00:00,37782,9,90.0,18.4
2018-03-30 20:00:00,37781,10,89.5,18.2
2018-03-30 21:00:00,37780,11,88.2,18.2
2018-03-30 22:00:00,37779,12,84.4,18.6
2018-03-30 23:00:00,37838,1,70.2,21.3
2018-03-31 00:00:00,37883,4,82.4,15.9
2018-03-31 01:00:00,37882,5,84.2,15.5
2018-03-31 02:00:00,37933,2,67.6,20.3
2018-03-31 03:00:00,37932,3,63.4,22.2
2018-03-31 04:00:00,37931,4,60.7,23.4
2018-03-31 05:00:00,37930,5,58.1,24.4
2018-03-31 06:00:00,37929,6,56.2,25.4
2018-03-31 07:00:00,37928,7,57.0,25.4
2018-03-31 08:00:00,37927,8,59.5,24.9
2018-03-31 09:00:00,37926,9,64.4,23.9
2018-03-31 10:00:00,37925,10,71.3,22.5
2018-03-31 11:00:00,37924,11,75.9,21.5
2018-03-31 12:00:00,37881,6,84.9,15.3
2018-03-31 13:00:00,37923,12,80.5,20.6
2018-03-31 14:00:00,37982,1,84.8,19.9
2018-03-31 15:00:00,37981,2,86.5,19.5
2018-03-31 16:00:00,37980,3,87.1,19.3
2018-03-31 17:00:00,37880,7,86.4,15.0
2018-03-31 18:00:00,37879,8,86.3,14.8
2018-03-31 19:00:00,37878,9,86.6,14.6
2018-03-31 20:00:00,37877,10,85.1,15.1
2018-03-31 21:00:00,37876,11,82.6,15.7
2018-03-31 22:00:00,37875,12,76.2,17.3
2018-03-31 23:00:00,37934,1,72.4,18.3
2018-04-01 00:00:00,39887,16,83.5,14.3
2018-04-01 01:00:00,39886,17,85.0,14.2
2018-04-01 02:00:00,39949,2,69.4,17.5
2018-04-01 03:00:00,39948,3,62.6,19.1
2018-04-01 04:00:00,39947,4,59.5,20.2
2018-04-01 05:00:00,39946,5,57.4,20.8
2018-04-01 06:00:00,39945,6,53.5,22.1
2018-04-01 07:00:00,39944,7,54.8,22.2
2018-04-01 08:00:00,39943,8,58.4,21.7
2018-04-01 09:00:00,39942,9,64.6,20.7
2018-04-01 10:00:00,39941,10,71.0,19.7
2018-04-01 11:00:00,39940,11,73.7,19.1
2018-04-01 12:00:00,39885,18,86.1,14.3
2018-04-01 13:00:00,39939,12,77.9,18.2
2018-04-01 14:00:00,39998,1,78.3,17.9
2018-04-01 15:00:00,39997,2,80.2,17.3
2018-04-01 16:00:00,39996,3,84.1,16.3
2018-04-01 17:00:00,39884,19,87.9,13.8
2018-04-01 18:00:00,39883,20,89.2,13.4
2018-04-01 19:00:00,39882,21,90.1,13.1
2018-04-01 20:00:00,39881,22,90.0,13.3
2018-04-01 21:00:00,39880,23,90.0,13.6
2018-04-01 22:00:00,39879,24,83.4,15.2
2018-04-01 23:00:00,39950,1,77.3,15.8
2018-04-02 00:00:00,40679,4,88.3,11.8
2018-04-02 01:00:00,40678,5,88.3,11.8
2018-04-02 02:00:00,40909,2,75.9,14.3
2018-04-02 03:00:00,40908,3,72.3,15.6
2018-04-02 04:00:00,40907,4,67.0,17.3
2018-04-02 05:00:00,40906,5,62.2,18.8
2018-04-02 06:00:00,40905,6,61.4,19.4
2018-04-02 07:00:00,40904,7,60.4,19.4
2018-04-02 08:00:00,40903,8,62.1,18.7
2018-04-02 09:00:00,40902,9,66.4,17.7
2018-04-02 10:00:00,40901,10,74.2,16.3
2018-04-02 11:00:00,40900,11,78.0,15.4
2018-04-02 12:00:00,40671,6,88.1,12.0
2018-04-02 13:00:00,40899,12,79.8,14.9
2018-04-02 14:00:00,40898,13,81.9,14.5
2018-04-02 15:00:00,40897,14,83.3,14.2
2018-04-02 16:00:00,40896,15,84.2,13.9
2018-04-02 17:00:00,40670,7,88.9,11.9
2018-04-02 18:00:00,40663,8,89.8,11.8
2018-04-02 19:00:00,40662,9,89.6,11.8
2018-04-02 20:00:00,40655,10,91.0,11.4
2018-04-02 21:00:00,40654,11,92.3,11.1
2018-04-02 22:00:00,40647,12,90.1,11.7
2018-04-02 23:00:00,40910,1,79.5,13.2
2018-04-03 00:00:00,40895,16,85.4,13.5
2018-04-03 01:00:00,40894,17,86.2,13.2
2018-04-03 02:00:00,40883,2,62.8,15.2
2018-04-03 03:00:00,40882,3,58.7,16.5
2018-04-03 04:00:00,40879,4,56.3,17.0
2018-04-03 05:00:00,40878,5,54.5,17.2
2018-04-03 06:00:00,40875,6,56.9,16.3
2018-04-03 07:00:00,40874,7,55.6,15.7
2018-04-03 08:00:00,40871,8,55.8,14.6
2018-04-03 09:00:00,40869,9,58.4,13.3
2018-04-03 10:00:00,40868,10,64.9,12.0
2018-04-03 11:00:00,40865,11,66.6,11.2
2018-04-03 12:00:00,40893,18,86.9,12.9
2018-04-03 13:00:00,40864,12,69.4,10.3
2018-04-03 14:00:00,40862,1,72.9,9.7
2018-04-03 15:00:00,40857,2,75.3,9.2
2018-04-03 16:00:00,40856,3,75.5,9.0
2018-04-03 17:00:00,40892,19,87.2,12.7
2018-04-03 18:00:00,40891,20,87.6,12.5
2018-04-03 19:00:00,40890,21,87.4,12.3
2018-04-03 20:00:00,40889,22,86.8,12.1
2018-04-03 21:00:00,40888,23,86.4,11.8
2018-04-03 22:00:00,40887,24,83.2,12.4
2018-04-03 23:00:00,40886,1,67.1,14.1
2018-04-04 00:00:00,40851,4,77.6,8.5
2018-04-04 01:00:00,40849,5,77.3,8.5
2018-04-04 02:00:00,41053,2,71.9,9.4
2018-04-04 03:00:00,41052,3,67.5,10.3
2018-04-04 04:00:00,41051,4,66.5,10.4
2018-04-04 05:00:00,41050,5,65.8,10.5
2018-04-04 06:00:00,41049,6,69.8,9.6
2018-04-04 07:00:00,41048,7,67.1,9.9
2018-04-04 08:00:00,41047,8,63.8,10.2
2018-04-04 09:00:00,41046,9,64.4,10.1
2018-04-04 10:00:00,41045,10,71.0,9.4
2018-04-04 11:00:00,41044,11,71.6,9.4
2018-04-04 12:00:00,40846,6,77.4,8.5
2018-04-04 13:00:00,41043,12,71.9,9.4
2018-04-04 14:00:00,41042,1,80.4,9.7
2018-04-04 15:00:00,41039,2,83.3,9.2
2018-04-04 16:00:00,41038,3,89.3,8.0
2018-04-04 17:00:00,40843,7,78.6,8.4
2018-04-04 18:00:00,40840,8,80.5,8.3
2018-04-04 19:00:00,40837,9,80.2,8.2
2018-04-04 20:00:00,40834,10,80.3,7.9
2018-04-04 21:00:00,40831,11,80.7,7.7
2018-04-04 22:00:00,40828,12,80.6,7.8
2018-04-04 23:00:00,41054,1,75.4,8.8
2018-04-05 00:00:00,41035,4,89.1,8.0
2018-04-05 01:00:00,41034,5,89.0,8.0
2018-04-05 02:00:00,41014,2,69.4,11.2
2018-04-05 03:00:00,41011,3,65.4,12.3
2018-04-05 04:00:00,41008,4,63.3,13.0
2018-04-05 05:00:00,41005,5,61.4,13.6
2018-04-05 06:00:00,41002,6,61.4,13.8
2018-04-05 07:00:00,40999,7,60.2,13.9
2018-04-05 08:00:00,40996,8,59.9,13.8
2018-04-05 09:00:00,40993,9,62.1,13.3
2018-04-05 10:00:00,40990,10,68.7,12.5
2018-04-05 11:00:00,40987,11,71.0,12.1
2018-04-05 12:00:00,41031,6,89.3,7.9
2018-04-05 13:00:00,40984,12,73.8,11.6
2018-04-05 14:00:00,41438,1,88.8,8.8
2018-04-05 15:00:00,41437,2,91.0,8.5
2018-04-05 16:00:00,41436,3,91.0,8.5
2018-04-05 17:00:00,41030,7,89.9,7.9
2018-04-05 18:00:00,41027,8,90.9,7.9
2018-04-05 19:00:00,41026,9,90.0,7.9
2018-04-05 20:00:00,41023,10,90.1,7.7
2018-04-05 21:00:00,41022,11,89.9,7.8
2018-04-05 22:00:00,41019,12,86.0,8.6
2018-04-05 23:00:00,41017,1,73.5,10.3
2018-04-06 00:00:00,41435,4,86.4,9.3
2018-04-06 01:00:00,41434,5,86.4,9.4
2018-04-06 02:00:00,41423,2,72.3,13.5
2018-04-06 03:00:00,41422,3,68.2,15.0
2018-04-06 04:00:00,41419,4,65.2,16.2
2018-04-06 05:00:00,41418,5,62.4,17.2
2018-04-06 06:00:00,41415,6,61.7,17.8
2018-04-06 07:00:00,41414,7,60.2,17.9
2018-04-06 08:00:00,41411,8,60.9,17.6
2018-04-06 09:00:00,41410,9,64.4,16.8
2018-04-06 10:00:00,41407,10,71.6,15.7
2018-04-06 11:00:00,41406,11,75.2,14.9
2018-04-06 12:00:00,41433,6,86.8,9.4
2018-04-06 13:00:00,41403,12,78.4,14.3
2018-04-06 14:00:00,41402,1,89.5,12.4
2018-04-06 15:00:00,41397,2,91.2,12.0
2018-04-06 16:00:00,41396,3,84.1,13.2
2018-04-06 17:00:00,41432,7,87.5,9.5
2018-04-06 18:00:00,41431,8,88.5,9.5
2018-04-06 19:00:00,41430,9,87.9,9.6
2018-04-06 20:00:00,41429,10,87.6,9.5
2018-04-06 21:00:00,41428,11,87.3,9.6
2018-04-06 22:00:00,41427,12,86.0,10.0
2018-04-06 23:00:00,41426,1,76.7,12.1
2018-04-07 00:00:00,41391,4,85.6,13.0
2018-04-07 01:00:00,41390,5,86.5,12.7
2018-04-07 02:00:00,41360,2,69.8,16.2
2018-04-07 03:00:00,41357,3,65.1,17.8
2018-04-07 04:00:00,41352,4,61.6,19.3
2018-04-07 05:00:00,41349,5,58.4,20.4
2018-04-07 06:00:00,41344,6,58.8,20.7
2018-04-07 07:00:00,41341,7,57.9,21.0
2018-04-07 08:00:00,41336,8,59.7,20.4
2018-04-07 09:00:00,41333,9,64.5,19.4
2018-04-07 10:00:00,41328,10,72.3,18.2
2018-04-07 11:00:00,41325,11,77.0,17.3
2018-04-07 12:00:00,41385,6,87.5,12.5
2018-04-07 13:00:00,41320,12,79.8,16.8
2018-04-07 14:00:00,41318,1,85.2,15.1
2018-04-07 15:00:00,41311,2,86.8,14.7
2018-04-07 16:00:00,41310,3,87.5,14.5
2018-04-07 17:00:00,41384,7,88.5,12.3
2018-04-07 18:00:00,41379,8,89.5,12.1
2018-04-07 19:00:00,41378,9,89.7,11.9
2018-04-07 20:00:00,41373,10,88.9,11.8
2018-04-07 21:00:00,41372,11,88.3,11.8
2018-04-07 22:00:00,41367,12,87.7,12.0
2018-04-07 23:00:00,41365,1,74.8,14.6
2018-04-08 00:00:00,41303,4,86.7,14.6
2018-04-08 01:00:00,41301,5,87.4,14.3
2018-04-08 02:00:00,41263,2,64.1,16.4
2018-04-08 03:00:00,41262,3,58.8,17.7
2018-04-08 04:00:00,41255,4,55.0,18.7
2018-04-08 05:00:00,41254,5,51.8,19.4
2018-04-08 06:00:00,41247,6,52.8,19.0
2018-04-08 07:00:00,41246,7,51.7,18.8
2018-04-08 08:00:00,41239,8,52.6,18.0
2018-04-08 09:00:00,41238,9,56.1,16.8
2018-04-08 10:00:00,41231,10,63.5,15.1
2018-04-08 11:00:00,41230,11,67.5,13.9
2018-04-08 12:00:00,41296,6,88.0,14.1
2018-04-08 13:00:00,41223,12,72.1,12.6
2018-04-08 14:00:00,41222,1,76.1,10.9
2018-04-08 15:00:00,41215,2,77.4,10.3
2018-04-08 16:00:00,41214,3,79.8,9.6
2018-04-08 17:00:00,41293,7,88.7,13.7
2018-04-08 18:00:00,41288,8,89.6,13.4
2018-04-08 19:00:00,41285,9,90.1,13.0
2018-04-08 20:00:00,41280,10,89.7,12.7
2018-04-08 21:00:00,41277,11,89.7,12.4
2018-04-08 22:00:00,41272,12,88.5,12.5
2018-04-08 23:00:00,41270,1,69.2,15.3
2018-04-09 00:00:00,41207,4,78.3,9.5
2018-04-09 01:00:00,41206,5,79.2,8.9
2018-04-09 02:00:00,41168,2,42.3,13.5
2018-04-09 03:00:00,41165,3,34.4,15.6
2018-04-09 04:00:00,41160,4,29.9,17.1
2018-04-09 05:00:00,41157,5,26.4,18.7
2018-04-09 06:00:00,41152,6,25.5,18.7
2018-04-09 07:00:00,41149,7,24.5,19.3
2018-04-09 08:00:00,41144,8,25.5,19.1
2018-04-09 09:00:00,41141,9,30.1,17.8
2018-04-09 10:00:00,41136,10,41.0,14.8
2018-04-09 11:00:00,41133,11,46.2,12.9
2018-04-09 12:00:00,41199,6,80.0,8.4
2018-04-09 13:00:00,41128,12,54.5,11.6
2018-04-09 14:00:00,41125,13,59.6,10.0
2018-04-09 15:00:00,41122,14,62.9,8.9
2018-04-09 16:00:00,41119,15,65.1,8.0
2018-04-09 17:00:00,41198,7,79.7,8.0
2018-04-09 18:00:00,41191,8,79.2,7.5
2018-04-09 19:00:00,41190,9,79.3,7.0
2018-04-09 20:00:00,41183,10,79.1,6.8
2018-04-09 21:00:00,41182,11,79.8,6.4
2018-04-09 22:00:00,41175,12,68.6,8.8
2018-04-09 23:00:00,41173,1,54.2,11.3
2018-04-10 00:00:00,41116,16,65.9,7.4
2018-04-10 01:00:00,41114,17,66.8,6.8
2018-04-10 02:00:00,41087,26,42.6,13.7
2018-04-10 03:00:00,41086,27,35.6,16.4
